Genus	Species	Aggregation_score	B_vitamins	Copies_16S	GC_content	Gene_number	Genome_Mb	Gram_positive	IgA	Length	Motility	Oxygen_tolerance	pH_optimum	Salt_optimum	Temp_optimum	Width	Sporulation
Schmidhempelia	bombi	NA	NA	NA	NA	NA	2.2284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schneewindia	gallinarum	NA	NA	NA	NA	NA	1.77037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schneideria	nysicola	NA	NA	NA	29.2	585	0.5718725714285714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schnuerera	ultunensis	NA	NA	NA	NA	NA	3.21669	1	NA	NA	1	1	7	NA	NA	NA	0
Schumannella	luteola	NA	NA	NA	58.7	NA	3.75475	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schwartzia	succinivorans	NA	NA	NA	46	NA	2.65957	0	NA	0.8960880245566357	1	1	NA	NA	NA	-0.7444404749474959	1
Sciscionella	marina	NA	NA	NA	69	NA	8.53645	1	NA	1.0986122886681098	NA	5	7	4	28	NA	NA
Scopulibacillus	daqui	NA	NA	NA	40.5	NA	3.20179	1	NA	0.6151856390902335	0	3.5	NA	NA	NA	-0.35667494393873245	1
Scopulibacillus	darangshiensis	NA	NA	NA	50.8	NA	4.66033	1	NA	NA	NA	5	NA	NA	NA	NA	NA
Scrofimicrobium	canadense	NA	NA	NA	53.6	NA	2.59357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scubalenecus	merdavium	NA	NA	NA	NA	NA	1.7817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scybalocola	faecavium	NA	NA	NA	NA	NA	2.99881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scybalocola	faecigallinarum	NA	NA	NA	NA	NA	3.38782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scybalocola	faecipullorum	NA	NA	NA	NA	NA	2.67062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scybalomonas	excrementavium	NA	NA	NA	NA	NA	2.30265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scybalomonas	excrementigallinarum	NA	NA	NA	NA	NA	3.51287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scybalosoma	faecavium	NA	NA	NA	NA	NA	1.53446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scybalousia	intestinigallinarum	NA	NA	NA	NA	NA	1.48585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scytonema	hofmanni	NA	NA	NA	NA	NA	NA	0	NA	NA	1	5	NA	NA	NA	NA	NA
Scytonema	hofmannii	NA	NA	NA	NA	NA	12.2944	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scytonema	hyalinum	NA	NA	NA	NA	NA	8.3999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scytonema	tolypothrichoides	NA	NA	NA	NA	NA	7.89327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scytonematopsis	contorta	NA	NA	NA	NA	NA	10.6576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sebaldella	termitidis	NA	NA	4	33.4235	4230	4.48665	0	NA	NA	0	1	NA	NA	NA	NA	1
secondary	endosymbiont	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Secundilactobacillus	collinoides	NA	NA	NA	46	NA	3.70762	1	NA	NA	NA	1	NA	NA	NA	NA	NA
Secundilactobacillus	folii	NA	NA	NA	44.5	NA	2.68162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Secundilactobacillus	hailunensis	NA	NA	NA	NA	NA	2.70621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Secundilactobacillus	kimchicus	NA	NA	NA	NA	NA	2.59327	1	NA	0.4054651081081644	0	2	6.5	NA	NA	-0.5978370007556204	1
Secundilactobacillus	malefermentans	NA	NA	NA	41.6322	2071	2.0874	1	NA	1.0986122886681098	0	3	4.3	NA	NA	-0.10536051565782628	1
Secundilactobacillus	mixtipabuli	NA	NA	NA	44.43333333333334	NA	2.51112	1	NA	NA	NA	3	NA	NA	NA	NA	NA
Secundilactobacillus	odoratitofui	1	NA	NA	43.7	NA	2.75194	1	NA	0.6931471805599453	0	2.5	6.25	NA	NA	-1.0498221244986778	0.5
Secundilactobacillus	oryzae	NA	NA	NA	43.43333333333333	NA	1.86039	1	NA	1.6094379124341003	0	3	NA	NA	NA	0	0
Secundilactobacillus	paracollinoides	NA	NA	NA	46.4065	3257.6666666666665	3.5412171428571426	1	NA	NA	0	2.5	NA	NA	NA	NA	0.5
Secundilactobacillus	pentosiphilus	NA	NA	NA	44.4	NA	2.72392	1	NA	0.26236426446749106	0	2	NA	NA	NA	-0.35667494393873245	0
Secundilactobacillus	silagei	NA	NA	NA	45.6	NA	2.70977	1	NA	NA	0	3	NA	NA	NA	NA	0
Secundilactobacillus	silagincola	NA	NA	NA	43.2	NA	2.61769	1	NA	0.7654678421395714	0	2	NA	NA	NA	-0.35667494393873245	0
Secundilactobacillus	similis	NA	NA	NA	48.5	NA	3.47617	1	NA	1.252762968495368	0	2.3333333333333335	NA	NA	NA	-0.6931471805599453	0.6666666666666666
Secundilactobacillus	yichangensis	NA	NA	NA	NA	NA	2.70343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sedimentibacter	acidaminivorans	NA	NA	NA	32	NA	3.50922	0	NA	-0.10536051565782628	0	1	NA	NA	NA	-0.6931471805599453	0
Sedimentibacter	hongkongensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
Sedimentibacter	hydroxybenzoicus	NA	NA	NA	35.5	NA	3.80929	1	NA	1.33500106673234	0	1	8.05	NA	NA	-0.5887871652357024	0
Sedimentibacter	saalensis	NA	NA	NA	34	NA	3.83455	1	NA	1.5789787049493917	1	1	6.9	NA	NA	-0.5108256237659907	0
Sedimenticola	endophacoides	NA	NA	NA	NA	NA	2.98464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sedimenticola	selenatireducens	NA	NA	NA	57	NA	4.58853	0	NA	0.4054651081081644	0	2.3333333333333335	NA	NA	NA	-0.6931471805599453	NA
Sedimenticola	thiotaurini	NA	NA	2	57.38146666666667	3707	3.96228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sedimentimonas	flavescens	NA	NA	NA	NA	NA	3.38753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sedimentisphaera	cyanobacteriorum	NA	NA	3	46.2	2350	2.95161	0	NA	NA	0	1	NA	NA	NA	NA	0
Sedimentisphaera	salicampi	NA	NA	3	46.324999999999996	2434	3.19229	0	NA	NA	0	1	NA	NA	NA	NA	0
Sedimentitalea	nanhaiensis	NA	NA	NA	60.5	NA	4.94855	0	NA	0.8241754429663494	1	3	7.75	NA	NA	-0.342490308946776	NA
Sedimentitalea	todarodis	NA	NA	NA	59.9	NA	NA	0	NA	0.9932517730102834	1	5	NA	NA	NA	-0.2876820724517809	NA
Sediminibacillus	albus	1	NA	NA	44.9	NA	3.56508	1	NA	1.0986122886681098	1	5	7.5	7	37	-0.6931471805599453	1
Sediminibacillus	halophilus	1	NA	NA	47.5	NA	4.14976	1	NA	1.4469189829363254	1	2	7.5	6.25	37	-0.10536051565782628	0
Sediminibacillus	massiliensis	NA	NA	NA	NA	NA	4.3475	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sediminibacillus	terrae	NA	NA	NA	NA	NA	4.09376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sediminibacter	furfurosus	NA	NA	NA	39	NA	NA	0	NA	0.5596157879354227	0	5	NA	3.5	27.5	-0.5108256237659907	NA
Sediminibacterium	aquarii	NA	NA	NA	44.7	NA	NA	0	NA	0.30010459245033816	1	5	NA	NA	NA	-0.6931471805599453	NA
Sediminibacterium	ginsengisoli	0	NA	NA	47.5	NA	4.08998	0	NA	1.0986122886681098	1	2	5.75	1	30	-0.2231435513142097	0
Sediminibacterium	goheungense	NA	NA	NA	40.5	NA	3.85748	NA	NA	NA	NA	5	NA	NA	NA	NA	NA
Sediminibacterium	magnilacihabitans	NA	NA	NA	45.2	NA	4.04022	0	NA	NA	NA	5	NA	NA	NA	NA	NA
Sediminibacterium	roseum	NA	NA	NA	47.8	NA	4.5157	0	NA	0.4054651081081644	1	5	NA	NA	NA	-0.916290731874155	NA
Sediminibacterium	salmoneum	1	NA	NA	40.6	NA	3.24683	0	NA	0.09531017980432493	1	5	7	0	25	-1.3862943611198906	0
Sediminibacterium	soli	NA	NA	NA	NA	NA	3.87607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sediminicoccus	rosea	NA	NA	NA	68.3	4660	4.91125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sediminicola	arcticus	NA	NA	NA	37.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sediminicola	luteus	1	NA	NA	39	NA	4.56602	0	NA	1.3862943611198906	0	5	7	0	20	-0.5108256237659907	0.5
Sediminihabitans	luteus	NA	NA	NA	74	NA	3.4186	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sediminihaliea	albiluteola	NA	NA	NA	NA	NA	3.30464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sediminimonas	qiaohouensis	NA	NA	NA	63.53333333333333	NA	3.55498	0	NA	0.9162907318741551	0	5	7.75	5.25	29	-0.8556661100577202	0.3333333333333333
Sediminispirochaeta	bajacaliforniensis	NA	NA	NA	49.2	NA	4.57661	0	NA	3.4011973816621555	1	1	7.5	NA	NA	-1.3862943611198906	NA
Sediminispirochaeta	sinaica	NA	NA	NA	44.7	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
Sediminispirochaeta	smaragdinae	NA	NA	2	49	4335	4.65397	0	NA	NA	1	1	7.1	NA	NA	NA	1
Sediminitomix	flava	NA	NA	NA	38	NA	6.60398	0	NA	3.1135153092103742	0	5	NA	2.5	37.5	-0.5108256237659907	NA
Sediminivirga	luteola	NA	NA	NA	69	NA	3.86241	1	NA	0.4382549309311553	0	5	NA	NA	NA	-1.0498221244986778	NA
Segetibacter	aerophilus	1	NA	NA	38.4	NA	5.89332	0	NA	1.536867219599265	0	5	NA	0.5	30	0	0
Segetibacter	koreensis	1	NA	NA	40.4	NA	6.10789	0	NA	0.5877866649021191	0	5	7	1.5	22.5	0.13976194237515863	0.3333333333333333
Segeticoccus	rhizoaerae	NA	NA	NA	NA	NA	NA	1	NA	NA	0	5	6.75	NA	NA	0.5306282510621704	NA
Segniliparus	rotundus	NA	NA	1	67.4	3105	3.15753	1	NA	0.13976194237515863	0	5	NA	NA	33	-0.916290731874155	0.3333333333333333
Segniliparus	rugosus	NA	4	NA	72	NA	3.58763	1	NA	0.30010459245033816	0	5	NA	NA	33	-0.916290731874155	0.3333333333333333
Seinonella	peptonophila	NA	NA	NA	40	NA	3.84444	1	NA	NA	NA	5	NA	NA	NA	NA	NA
Sejongia	marina	NA	NA	NA	35	NA	NA	0	NA	-0.10536051565782628	0	NA	7	0.5	15	-0.4307829160924542	NA
Selenihalanaerobacter	shriftii	NA	NA	NA	NA	NA	2.84058	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seleniivibrio	woodruffii	NA	NA	NA	47.55	NA	2.92529	0	NA	0.4054651081081644	1	1	7	0.116	32.5	-1.8971199848858813	0
Selenomonas	artemidis	NA	2	NA	58	NA	2.21031	0.75	NA	1.6582280766035324	1	1	NA	NA	NA	0.4054651081081644	1
Selenomonas	bovis	1	NA	NA	63.9	NA	2.68876	0	NA	1.6094379124341003	1	1	6.675	NA	39	0	0.3333333333333333
Selenomonas	dianae	NA	NA	NA	53	NA	NA	0.5	NA	NA	1	1	NA	NA	NA	NA	NA
Selenomonas	felix	NA	NA	NA	NA	NA	2.40315	NA	NA	NA	1	1	7.5	NA	NA	NA	NA
Selenomonas	flueggei	NA	2	NA	56	NA	2.16606	1	NA	NA	1	1	NA	NA	NA	NA	1
Selenomonas	infelix	NA	2	NA	58	NA	2.41363	1	NA	NA	1	1	NA	NA	NA	NA	NA
Selenomonas	lacticifex	NA	NA	NA	51	NA	NA	0	NA	NA	NA	1	NA	NA	NA	NA	NA
Selenomonas	lipolytica	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Selenomonas	massiliensis	NA	NA	NA	NA	NA	2.587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Selenomonas	montiformis	NA	NA	NA	52.6	NA	2.64069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Selenomonas	noxia	NA	2	NA	57	NA	2.1134	0.5	NA	NA	1	1	NA	NA	NA	NA	1
Selenomonas	ruminantium	NA	NA	7	51.4432	3530	3.55031	0.2	NA	NA	1	1	NA	NA	NA	NA	0
Selenomonas	tigena	NA	NA	NA	NA	NA	NA	0	NA	NA	1	1	NA	NA	NA	NA	NA
Selenomonas	timonae	NA	NA	NA	NA	NA	2.35188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seliberia	stellata	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sellimonas	avistercoris	NA	NA	NA	NA	NA	2.45072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sellimonas	caecigallum	NA	NA	NA	45.1	NA	2.67064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sellimonas	intestinalis	NA	NA	NA	45.3	3076	3.2120733333333336	1	NA	0.09531017980432493	1	1	NA	NA	NA	-0.35667494393873245	0
Sellimonas	monacensis	NA	NA	NA	NA	NA	3.00892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seminibacterium	arietis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
Senegalia	massiliensis	NA	NA	NA	27.4	NA	2.87401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Senegalimassilia	anaerobia	NA	NA	NA	60.9	NA	2.39802	1	NA	NA	1	1	NA	NA	NA	NA	1
Senegalimassilia	faecalis	NA	NA	NA	NA	NA	2.74804	1	NA	0.09531017980432493	0	1	6.5	NA	NA	-0.2876820724517809	NA
Seohaeicola	saemankumensis	NA	NA	NA	63.4	NA	5.09878	0	NA	1.2163953243244932	0	1	7.5	2	30	1.2163953243244932	NA
Seohaeicola	westpacificensis	NA	NA	NA	72.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seohaeicola	zhoushanensis	NA	NA	NA	65.5	NA	5.50973	0	NA	0.9162907318741551	1	2	NA	NA	NA	-0.35667494393873245	NA
Seonamhaeicola	algicola	NA	NA	NA	35.3	NA	3.70766	0	NA	1.8718021769015913	1	2	NA	NA	NA	-0.916290731874155	NA
Seonamhaeicola	aphaedonensis	NA	NA	NA	NA	NA	3.50858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seonamhaeicola	marinus	NA	NA	NA	33.9	NA	5.07275	0	NA	1.6094379124341003	0	2	NA	NA	NA	-0.5108256237659907	NA
Seonamhaeicola	maritimus	NA	NA	NA	NA	NA	4.3846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seonamhaeicola	sediminis	NA	NA	NA	33.5	NA	NA	0	NA	0.9162907318741551	1	2	NA	NA	NA	-0.5978370007556204	NA
Seongchinamella	sediminis	NA	NA	NA	NA	NA	4.30736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seongchinamella	unica	NA	NA	NA	NA	NA	4.19341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seramator	thermalis	NA	NA	NA	NA	NA	2.97689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serinibacter	arcticus	NA	NA	NA	NA	NA	3.43698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serinibacter	salmoneus	NA	NA	NA	70.7	NA	3.26871	1	NA	0.4054651081081644	0	4	7	2.5	28	-0.7985076962177716	0
Serinicoccus	chungangensis	NA	NA	2	73.23333333333333	3205	3.46344	1	NA	NA	NA	5	NA	NA	NA	NA	NA
Serinicoccus	hydrothermalis	NA	NA	2	72.41000000000001	3424	3.59739	1	NA	NA	0	5	6.5	NA	NA	-0.4307829160924542	NA
Serinicoccus	marinus	NA	NA	2	72.1	3368	3.4123533333333333	1	NA	NA	0	5	8.25	2.5	35	-0.35667494393873245	0.3333333333333333
Serinicoccus	profundi	1	NA	2	71.97142857142858	3293	3.4617733333333334	1	NA	NA	0	5	7	4	30	NA	0
Serinicoccus	sediminis	NA	NA	NA	72.9	NA	3.55096	1	NA	-0.4307829160924542	0	5	NA	NA	NA	NA	0
Serpens	gallinarum	NA	NA	NA	NA	NA	3.91247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serpentinicella	alkaliphila	NA	NA	NA	33.2	NA	3.0178	1	NA	1.7047480922384253	1	1	NA	NA	NA	-0.6931471805599453	1
Serpentinimonas	barnesii	NA	NA	NA	NA	NA	2.49225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serpentinimonas	maccroryi	NA	NA	NA	66.0813	2446	2.62324	NA	NA	NA	1	5	11	NA	NA	NA	NA
Serpentinimonas	raichei	NA	NA	NA	66	2425	2.57401	NA	NA	NA	1	5	11	NA	NA	NA	NA
Serpentinomonas	mccroryi	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serpentinomonas	raichei	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serratia	aquatilis	NA	NA	NA	NA	NA	NA	0	NA	0.6931471805599453	1	2	NA	NA	NA	0	0
Serratia	bockelmannii	NA	NA	NA	59.4	NA	5.122483333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serratia	entomophila	NA	NA	NA	58.748	4905	5.117735	0	NA	NA	NA	5	NA	NA	NA	NA	NA
Serratia	ficaria	NA	NA	7	59.93333333333334	4874	5.20997	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serratia	fonticola	1	NA	7.333333333333333	53.61427777777778	5366.875	5.8615264705882355	0	NA	1.3862943611198906	1	4.25	NA	NA	NA	-0.10536051565782628	NA
Serratia	glossinae	1	NA	NA	53.6	NA	NA	0	NA	1.1085626195212779	1	2	7.550000000000001	NA	30	-0.10536051565782628	NA
Serratia	grimesii	NA	NA	NA	NA	NA	5.09082	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serratia	inhibens	NA	NA	NA	55.7	5132	5.47469	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serratia	liquefaciens	NA	NA	7	55.27455	5124.375	5.429266470588235	0	NA	NA	NA	5	NA	NA	NA	NA	NA
Serratia	marcescens	NA	NA	6.984615384615385	59.497510743801655	4992.186440677966	5.220981576763485	0	NA	NA	1	4.7	7	NA	NA	NA	NA
Serratia	microhaemolytica	NA	NA	NA	NA	NA	3.26317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serratia	myotis	NA	NA	NA	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serratia	nematodiphila	NA	NA	7	59.510000000000005	4987	5.25656	0	NA	0.04879016416943205	1	5	8	4.5	33.5	-0.4307829160924542	0
Serratia	nevei	NA	NA	NA	NA	NA	5.36212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serratia	odorifera	NA	7	7	56.1	5181	5.357516666666667	0	NA	NA	1	4	NA	NA	NA	NA	NA
Serratia	oryzae	NA	NA	NA	53.2	NA	5.01278	0	NA	0.5306282510621704	1	2	NA	NA	NA	-0.4700036292457356	NA
Serratia	plymuthica	NA	NA	7	56.01498823529412	5162.588235294118	5.460868571428572	0	NA	0.4054651081081644	1	4.25	7	NA	NA	-0.5108256237659907	1
Serratia	proteamaculans	NA	NA	7	54.9	5327	5.41963	0	NA	NA	1	4.666666666666667	NA	NA	NA	NA	NA
Serratia	quinivorans	NA	NA	7	55.1	4987	5.343224	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serratia	rubidaea	NA	NA	7	58.53475789473684	4962	5.0097426315789475	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serratia	surfactantfaciens	NA	NA	6	59.6	4882	5.11764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serratia	symbiotica	NA	NA	4	45.71826	2513.5	2.6823014	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Serratia	ureilytica	1	NA	7	59.595422222222226	4916.25	5.165495294117647	0	NA	-0.13353139262452263	1	5	8	0.7	25.5	-0.13353139262452263	0
Sesame	phyllody	NA	NA	NA	NA	NA	0.553228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sessilibacter	corallicola	NA	NA	NA	NA	NA	4.70298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shackletoniella	antarctica	NA	NA	NA	NA	NA	4.71199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sharpea	azabuensis	1	NA	NA	36.43333333333333	NA	2.32946	1	NA	1.791759469228055	0	1	7	3	37	-0.16251892949777494	0.3333333333333333
Sharpea	porci	NA	NA	NA	NA	NA	2.49898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	abyssi	1	NA	NA	43.55	NA	5.03067	0	NA	0.8109302162163288	1	2	7	NA	10	-0.10536051565782628	0
Shewanella	aestuarii	NA	NA	8	41.1155	3931	4.276573333333333	0	NA	1.0473189942805592	1	2	7	1	27.5	-0.4307829160924542	0
Shewanella	affinis	NA	NA	NA	45	NA	NA	0	NA	0.4054651081081644	1	2	NA	3.3	22.5	-0.35667494393873245	0
Shewanella	algae	NA	NA	8	53.03990256410256	4409.1578947368425	4.932692051282051	0	NA	0.8649974374866045	1	4.571428571428571	7.333333333333333	NA	NA	-0.35667494393873245	1
Shewanella	algicola	NA	NA	NA	42.4	NA	4.93824	0	NA	0.9932517730102834	1	5	NA	NA	NA	-0.5108256237659907	NA
Shewanella	algidipiscicola	NA	NA	NA	47	NA	4.13838	0	NA	0.09531017980432493	1	5	NA	NA	25	-0.5108256237659907	NA
Shewanella	amazonensis	NA	NA	8	53.6	3808	4.30614	0	NA	0.9162907318741551	1	4	NA	NA	NA	-0.5978370007556204	1
Shewanella	aquimarina	NA	NA	NA	54	NA	4.41218	0	NA	1.0986122886681098	1	1	7.5	2.5	33.5	-0.2876820724517809	0
Shewanella	arctica	NA	NA	NA	40	NA	NA	0	NA	0.5596157879354227	1	2	NA	NA	NA	-0.4307829160924542	NA
Shewanella	Arctica	NA	NA	NA	40	NA	NA	0	NA	0.5596157879354227	1	2	7.5	NA	20	-0.4307829160924542	NA
Shewanella	atlantica	NA	NA	NA	46.6	NA	5.39213	0	NA	1.252762968495368	1	5	NA	2.5	10	-0.5978370007556204	0
Shewanella	avicenniae	NA	NA	NA	48.3	3728	4.20168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	baltica	NA	NA	10	46.25462	4549.2	5.255385238095238	0	NA	NA	1	4.1	NA	NA	NA	NA	1
Shewanella	basaltis	1	NA	NA	NA	NA	4.34772	0	NA	0.22314355131420976	1	5	7	5	NA	-0.4307829160924542	0
Shewanella	benthica	NA	NA	11	47.825	3887	4.247176666666666	0	NA	NA	1	4	NA	NA	NA	NA	1
Shewanella	bicestrii	NA	NA	9	48.1317	4401	5.00441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	canadensis	NA	NA	NA	46.4	NA	5.67692	0	NA	0.9162907318741551	1	5	NA	3	10	-0.35667494393873245	0
Shewanella	carassii	NA	NA	NA	52.693333333333335	3998	4.45456	0	NA	NA	1	2	NA	NA	NA	NA	NA
Shewanella	chilikensis	NA	NA	8	53.06666666666667	4314.5	4.690748	0	NA	0.5596157879354227	1	2	8	NA	29	-0.2876820724517809	0
Shewanella	colwelliana	NA	NA	NA	45	NA	4.64254	0	NA	1.791759469228055	0.5	3.5	NA	NA	NA	-0.16251892949777494	0.5
Shewanella	corallii	1	NA	NA	49.1	NA	5.12695	0	NA	0.6931471805599453	1	4	NA	3.25	26	-0.10536051565782628	0
Shewanella	cyperi	NA	NA	NA	55.6	3681.5	4.136186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	decolorationis	NA	NA	NA	47.8242	4668	5.098693333333333	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	denitrificans	NA	NA	8	45.1	3957	4.54591	0	NA	NA	1	4	NA	NA	NA	NA	1
Shewanella	dokdonensis	NA	NA	NA	49.6	4042	4.110263333333333	0	NA	0.5306282510621704	1	2	7	NA	27.5	-0.6931471805599453	0
Shewanella	donghaensis	1	NA	10	39.5	4180	4.91277	0	NA	0.22314355131420976	1	1	7.25	2.5	17	-0.4307829160924542	NA
Shewanella	electrodiphila	NA	NA	NA	42.4	NA	5.22806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	eurypsychrophilus	NA	NA	NA	43.5	5049	5.85132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	fidelis	NA	NA	NA	NA	NA	4.79869	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	fodinae	1	NA	NA	53.6	NA	4.03497	0	NA	0.9162907318741551	1	2	6	5	33.5	-0.2876820724517809	NA
Shewanella	frigidimarina	NA	NA	9	41.6	4176	4.84526	0	NA	NA	1	4	NA	NA	NA	NA	1
Shewanella	gaetbuli	NA	NA	NA	42	NA	4.03875	0	NA	0.8109302162163288	1	2	7.5	2	30	-0.5108256237659907	0
Shewanella	gelidii	NA	NA	NA	47	NA	3.90484	0	NA	0.6931471805599453	1	2	NA	NA	NA	-0.2876820724517809	0
Shewanella	gelidimarina	NA	NA	NA	NA	NA	5.0338	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	glacialimarina	NA	NA	NA	41.1	3915	4.45645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	glacialipiscicola	NA	NA	NA	44	NA	4.1336	0	NA	0.09531017980432493	1	5	NA	NA	25	-0.5108256237659907	NA
Shewanella	hafniensis	1	NA	NA	47	NA	4.96534	0	NA	0.09531017980432493	1	5	7	3	25	-0.5108256237659907	0
Shewanella	halifaxensis	1	NA	10	44.8	4515	5.22692	0	NA	0.9162907318741551	1	4.5	7	2	10	-0.5108256237659907	0.3333333333333333
Shewanella	haliotis	NA	NA	NA	53.7	NA	NA	0	NA	1.1474024528375417	1	2	7	4	37	-0.5108256237659907	NA
Shewanella	hanedai	NA	NA	NA	NA	NA	5.93903	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	indica	NA	NA	NA	51.2	NA	4.56522	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	insulae	NA	NA	NA	NA	NA	4.67254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	intestini	NA	NA	NA	41.4	NA	4.00482	0	NA	1.0473189942805592	1	5	NA	NA	NA	-0.5108256237659907	NA
Shewanella	inventionis	NA	NA	NA	42.6	4319	4.83164	0	NA	0.9162907318741551	1	5	NA	NA	NA	-0.4307829160924542	NA
Shewanella	irciniae	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	japonica	NA	NA	8	41.699999999999996	4270	4.97568	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shewanella	kaireitica	1	NA	NA	43	NA	5.07107	0	NA	1.0116009116784799	1	2	7	NA	24.5	-0.10536051565782628	0
Shewanella	khirikhana	NA	NA	8	54.8295	4287	4.859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
